Mod:Item:MetaData, Localized Name
hbm:item.rbmk_pellet_mea:3, MEA Fuel Pellet
hbm:item.rbmk_pellet_mea:4, MEA Fuel Pellet
hbm:item.rbmk_pellet_mea:5, MEA Fuel Pellet
hbm:item.rbmk_pellet_mea:6, MEA Fuel Pellet
hbm:item.rbmk_pellet_mea:7, MEA Fuel Pellet
hbm:item.rbmk_pellet_mea:8, MEA Fuel Pellet
hbm:item.rbmk_pellet_mea:9, MEA Fuel Pellet
hbm:item.rbmk_pellet_hea241:0, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:1, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:2, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:3, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:4, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:5, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:6, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:7, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:8, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea241:9, HEA-241 Fuel Pellet
hbm:item.rbmk_pellet_hea242:0, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:1, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:2, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:3, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:4, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:5, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:6, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:7, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:8, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_hea242:9, HEA-242 Fuel Pellet
hbm:item.rbmk_pellet_men:0, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:1, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:2, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:3, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:4, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:5, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:6, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:7, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:8, MEN Fuel Pellet
hbm:item.rbmk_pellet_men:9, MEN Fuel Pellet
hbm:item.rbmk_pellet_hen:0, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:1, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:2, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:3, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:4, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:5, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:6, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:7, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:8, HEN Fuel Pellet
hbm:item.rbmk_pellet_hen:9, HEN Fuel Pellet
hbm:item.rbmk_pellet_mox:0, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:1, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:2, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:3, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:4, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:5, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:6, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:7, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:8, MOX Fuel Pellet
hbm:item.rbmk_pellet_mox:9, MOX Fuel Pellet
hbm:item.rbmk_pellet_les:0, LES Fuel Pellet
hbm:item.rbmk_pellet_les:1, LES Fuel Pellet
hbm:item.rbmk_pellet_les:2, LES Fuel Pellet
hbm:item.rbmk_pellet_les:3, LES Fuel Pellet
hbm:item.rbmk_pellet_les:4, LES Fuel Pellet
hbm:item.rbmk_pellet_les:5, LES Fuel Pellet
hbm:item.rbmk_pellet_les:6, LES Fuel Pellet
hbm:item.rbmk_pellet_les:7, LES Fuel Pellet
hbm:item.rbmk_pellet_les:8, LES Fuel Pellet
hbm:item.rbmk_pellet_les:9, LES Fuel Pellet
hbm:item.rbmk_pellet_mes:0, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:1, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:2, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:3, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:4, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:5, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:6, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:7, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:8, MES Fuel Pellet
hbm:item.rbmk_pellet_mes:9, MES Fuel Pellet
hbm:item.rbmk_pellet_hes:0, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:1, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:2, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:3, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:4, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:5, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:6, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:7, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:8, HES Fuel Pellet
hbm:item.rbmk_pellet_hes:9, HES Fuel Pellet
hbm:item.rbmk_pellet_leaus:0, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:1, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:2, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:3, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:4, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:5, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:6, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:7, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:8, LEAus Fuel Pellet
hbm:item.rbmk_pellet_leaus:9, LEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:0, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:1, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:2, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:3, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:4, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:5, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:6, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:7, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:8, HEAus Fuel Pellet
hbm:item.rbmk_pellet_heaus:9, HEAus Fuel Pellet
hbm:item.rbmk_pellet_po210be:0, Po210Be Neutron Source Pellet
hbm:item.rbmk_pellet_po210be:1, Po210Be Neutron Source Pellet
hbm:item.rbmk_pellet_po210be:2, Po210Be Neutron Source Pellet
hbm:item.rbmk_pellet_po210be:3, Po210Be Neutron Source Pellet
hbm:item.rbmk_pellet_po210be:4, Po210Be Neutron Source Pellet
hbm:item.rbmk_pellet_ra226be:0, Ra226Be Neutron Source Pellet
hbm:item.rbmk_pellet_ra226be:1, Ra226Be Neutron Source Pellet
hbm:item.rbmk_pellet_ra226be:2, Ra226Be Neutron Source Pellet
hbm:item.rbmk_pellet_ra226be:3, Ra226Be Neutron Source Pellet
hbm:item.rbmk_pellet_ra226be:4, Ra226Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:0, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:1, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:2, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:3, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:4, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:5, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:6, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:7, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:8, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_pu238be:9, Pu238Be Neutron Source Pellet
hbm:item.rbmk_pellet_balefire_gold:0, Flashgold Fuel Pellet
hbm:item.rbmk_pellet_balefire_gold:1, Flashgold Fuel Pellet
hbm:item.rbmk_pellet_balefire_gold:2, Flashgold Fuel Pellet
hbm:item.rbmk_pellet_balefire_gold:3, Flashgold Fuel Pellet
hbm:item.rbmk_pellet_balefire_gold:4, Flashgold Fuel Pellet
hbm:item.rbmk_pellet_flashlead:0, Flashlead Fuel Pellet
hbm:item.rbmk_pellet_flashlead:1, Flashlead Fuel Pellet
hbm:item.rbmk_pellet_flashlead:2, Flashlead Fuel Pellet
hbm:item.rbmk_pellet_flashlead:3, Flashlead Fuel Pellet
hbm:item.rbmk_pellet_flashlead:4, Flashlead Fuel Pellet
hbm:item.rbmk_pellet_balefire:0, Balefire Fuel Pellet
hbm:item.rbmk_pellet_balefire:1, Balefire Fuel Pellet
hbm:item.rbmk_pellet_balefire:2, Balefire Fuel Pellet
hbm:item.rbmk_pellet_balefire:3, Balefire Fuel Pellet
hbm:item.rbmk_pellet_balefire:4, Balefire Fuel Pellet
hbm:item.rbmk_pellet_zfb_bismuth:0, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:1, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:2, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:3, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:4, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:5, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:6, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:7, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:8, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_bismuth:9, Bismuth ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:0, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:1, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:2, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:3, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:4, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:5, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:6, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:7, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:8, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_pu241:9, Pu-241 ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:0, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:1, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:2, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:3, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:4, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:5, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:6, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:7, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:8, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_zfb_am_mix:9, Fuel Grade Americium ZFB Pellet
hbm:item.rbmk_pellet_drx:0, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:1, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:2, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:3, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:4, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:5, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:6, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:7, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:8, §cDigamma Fuel Pellet§r
hbm:item.rbmk_pellet_drx:9, §cDigamma Fuel Pellet§r
hbm:item.watz_pellet:0, Schrabidium Watz Pellet
hbm:item.watz_pellet:1, HES Watz Pellet
hbm:item.watz_pellet:2, MES Watz Pellet
hbm:item.watz_pellet:3, LES Watz Pellet
hbm:item.watz_pellet:4, HEN Watz Pellet
hbm:item.watz_pellet:5, MEU Watz Pellet
hbm:item.watz_pellet:6, MEP Watz Pellet
hbm:item.watz_pellet:7, Lead Absorber Pellet
hbm:item.watz_pellet:8, Boron Absorber Pellet
hbm:item.watz_pellet:9, Depleted Uranium Absorber Pellet
hbm:item.watz_pellet:10, Enriched Naquadah Watz Pellet
hbm:item.watz_pellet:11, Naquadria Watz Pellet
hbm:item.watz_pellet_depleted:0, Schrabidium Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:1, HES Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:2, MES Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:3, LES Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:4, HEN Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:5, MEU Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:6, MEP Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:7, Lead Absorber Pellet (Depleted)
hbm:item.watz_pellet_depleted:8, Boron Absorber Pellet (Depleted)
hbm:item.watz_pellet_depleted:9, Depleted Uranium Absorber Pellet (Depleted)
hbm:item.watz_pellet_depleted:10, Enriched Naquadah Watz Pellet (Depleted)
hbm:item.watz_pellet_depleted:11, Naquadria Watz Pellet (Depleted)
hbm:item.icf_pellet_empty, Empty ICF Fuel Pellet
hbm:item.icf_pellet, ICF Fuel Pellet
hbm:item.icf_pellet_depleted, Depleted ICF Fuel Pellet
hbm:item.debris_graphite, Hot Graphite Chunk
hbm:item.debris_metal, Broken Metal Bar
hbm:item.debris_fuel, RBMK Fuel Chunk
hbm:item.debris_concrete, Broken Concrete
hbm:item.debris_exchanger, Heat Exchanger Piece
hbm:item.debris_shrapnel, Walkway Shrapnel
hbm:item.debris_element, Broken ZIRNOX Fuel Element
hbm:item.undefined, Undefined
hbm:item.scrap_plastic:0, Plastic Scraps
hbm:item.scrap_plastic:1, Plastic Scraps
hbm:item.scrap_plastic:2, Plastic Scraps
hbm:item.scrap_plastic:3, Plastic Scraps
hbm:item.scrap_plastic:4, Plastic Scraps
hbm:item.scrap_plastic:5, Plastic Scraps
hbm:item.scrap_plastic:6, Plastic Scraps
hbm:item.scrap_plastic:7, Plastic Scraps
hbm:item.scrap_plastic:8, Plastic Scraps
hbm:item.scrap_plastic:9, Plastic Scraps
hbm:item.scrap_plastic:10, Plastic Scraps
hbm:item.scrap_plastic:11, Plastic Scraps
hbm:item.scrap_plastic:12, Plastic Scraps
hbm:item.scrap_plastic:13, Plastic Scraps
hbm:item.scrap_plastic:14, Plastic Scraps
hbm:item.scrap_plastic:15, Plastic Scraps
hbm:item.scrap_plastic:16, Plastic Scraps
hbm:item.scrap_plastic:17, Plastic Scraps
hbm:item.scrap_plastic:18, Plastic Scraps
hbm:item.scrap_plastic:19, Plastic Scraps
hbm:item.scrap_plastic:20, Plastic Scraps
hbm:item.scrap_plastic:21, Plastic Scraps
hbm:item.scrap_plastic:22, Plastic Scraps
hbm:item.scrap, Scrap
hbm:item.scrap_oil, Oily Scraps
hbm:item.scrap_nuclear, Radioactive Scraps
hbm:item.trinitite, Trinitite
hbm:item.nuclear_waste_long:0, Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long:1, Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long:2, Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long:3, Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long:4, Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_tiny:0, Tiny Pile of Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_tiny:1, Tiny Pile of Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_tiny:2, Tiny Pile of Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_tiny:3, Tiny Pile of Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_tiny:4, Tiny Pile of Long-Lived Nuclear Waste
hbm:item.nuclear_waste_short:0, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:1, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:2, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:3, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:4, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:5, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:6, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short:7, Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:0, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:1, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:2, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:3, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:4, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:5, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:6, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_tiny:7, Tiny Pile of Short-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted:0, Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted:1, Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted:2, Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted:3, Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted:4, Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted_tiny:0, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted_tiny:1, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted_tiny:2, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted_tiny:3, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_long_depleted_tiny:4, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:0, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:1, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:2, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:3, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:4, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:5, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:6, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted:7, Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:0, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:1, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:2, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:3, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:4, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:5, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:6, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste_short_depleted_tiny:7, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:item.nuclear_waste, Nuclear Waste
hbm:item.nuclear_waste_tiny, Tiny Pile of Nuclear Waste
hbm:item.nuclear_waste_vitrified, Vitrified Nuclear Waste
hbm:item.nuclear_waste_vitrified_tiny, Tiny Pile of Vitrified Nuclear Waste
hbm:item.chopper, Hunter Chopper
hbm:item.spawn_worm, Balls-O-Tron Prime
hbm:item.spawn_ufo, Martian Invasion Ship
hbm:item.spawn_duck, Golden Egg
hbm:item.designator, Short Range Target Designator
hbm:item.designator_range, Long Range Target Designator
hbm:item.designator_manual, Manual Target Designator
hbm:item.designator_arty_range, Long Range Artillery Remote
hbm:item.turret_chip, Turret AI-Chip
hbm:item.linker, Telelinker
hbm:item.reactor_sensor, Reactor Remote Sensor
hbm:item.oil_detector, Oil Reservoir Detector
hbm:item.ore_density_scanner, Bedrock Ore Density Scanner
hbm:item.survey_scanner, Survey Scanner
hbm:item.mirror_tool, Mirror Adjustment Tool
hbm:item.rbmk_tool, RBMK Console Linking Device
hbm:item.drone_linker, Transport Drone Linker
hbm:item.radar_linker, Radar Linker
hbm:item.coltan_tool, Coltass
hbm:item.power_net_tool, Cable Network Analysis Tool
hbm:item.analysis_tool, Analysis Tool
hbm:item.coupling_tool, item.coupling_tool.name
hbm:item.settings_tool, Settings Tool
hbm:item.dosimeter, Dosimeter
hbm:item.geiger_counter, Handheld Geiger Counter
hbm:item.digamma_diagnostic, Digamma Diagnostic
hbm:item.pollution_detector, Pollution Detector
hbm:item.containment_box, Containment Box
hbm:item.plastic_bag, Plastic Bag
hbm:item.key, Key
hbm:item.key_red, Red Key
hbm:item.key_red_cracked, Cracked Key
hbm:item.key_kit, Key Imitation Kit
hbm:item.key_fake, Counterfeit Key
hbm:item.mech_key, Large Silver Key
hbm:item.pin, Bobby Pin
hbm:item.padlock_rusty, Rusty Padlock
hbm:item.padlock, Padlock
hbm:item.padlock_reinforced, Reinforced Padlock
hbm:item.padlock_unbreakable, Unbreakable Padlock
hbm:item.launch_code_piece, Silo Launch Code Piece
hbm:item.launch_code, Silo Launch Code
hbm:item.launch_key, Silo Launch Key
hbm:item.missile_test, item.missile_test.name
hbm:item.missile_taint, Taint-Tipped Missile
hbm:item.missile_micro, Micro-Nuclear Missile
hbm:item.missile_bhole, Black Hole Missile
hbm:item.missile_schrabidium, Schrabidium Missile
hbm:item.missile_emp, EMP Missile
hbm:item.missile_generic, High Explosive Missile
hbm:item.missile_decoy, Decoy Missile
hbm:item.missile_incendiary, Incendiary Missile
hbm:item.missile_cluster, Cluster Missile
hbm:item.missile_buster, Bunker Buster
hbm:item.missile_stealth, Stealth Missile
hbm:item.missile_anti_ballistic, Anti-Ballistic Missile
hbm:item.missile_strong, Strong HE Missile
hbm:item.missile_incendiary_strong, Strong Incendiary Missile
hbm:item.missile_cluster_strong, Strong Cluster Missile
hbm:item.missile_buster_strong, Enhanced Bunker Buster
hbm:item.missile_emp_strong, Strong EMP Missile
hbm:item.missile_burst, Spare Missile
hbm:item.missile_inferno, Inferno Missile G.R.N. Mk.II
hbm:item.missile_rain, Bomblet Rain
hbm:item.missile_drill, The Concrete Cracker
hbm:item.missile_shuttle, Reliant Robin Space Shuttle
hbm:item.missile_nuclear, Nuclear Missile
hbm:item.missile_nuclear_cluster, Thermonuclear Missile
hbm:item.missile_volcano, Tectonic Missile
hbm:item.missile_doomsday, Doomsday Missile
hbm:item.missile_doomsday_rusted, Damaged Doomsday Missile
hbm:item.missile_carrier, HTR-01 Carrier Rocket
hbm:item.missile_soyuz:0, Soyuz-FG
hbm:item.missile_soyuz:1, Soyuz-FG
hbm:item.missile_soyuz:2, Soyuz-FG
hbm:item.missile_soyuz_lander, Orbital Module
hbm:item.missile_custom, Custom Missile
hbm:item.mp_thruster_10_kerosene, Size 10 Liquid Fuel Thruster
hbm:item.mp_thruster_10_kerosene_tec, item.mp_thruster_10_kerosene_tec.name
hbm:item.mp_thruster_10_solid, Size 10 Solid Fuel Thruster
hbm:item.mp_thruster_10_xenon, Size 10 Ion Thruster
hbm:item.mp_thruster_15_kerosene, Size 15 Liquid Fuel Thruster
hbm:item.mp_thruster_15_kerosene_tec, item.mp_thruster_15_kerosene_tec.name
hbm:item.mp_thruster_15_kerosene_dual, Size 15 Liquid Fuel Twin Thrusters
hbm:item.mp_thruster_15_kerosene_triple, Size 15 Liquid Fuel Triple Thrusters
hbm:item.mp_thruster_15_solid, Size 15 Solid Fuel Thruster
hbm:item.mp_thruster_15_solid_hexdecuple, Size 15 Solid Fuel Hexdecuple Thrusters
hbm:item.mp_thruster_15_hydrogen, Size 15 Hydrogen Thruster
hbm:item.mp_thruster_15_hydrogen_dual, Size 15 Hydrogen Twin Thrusters
hbm:item.mp_thruster_15_balefire_short, Size 15 BF Thruster with Nuclear Preheater (Shortened)
hbm:item.mp_thruster_15_balefire, Size 15 BF Thruster with Nuclear Preheater
hbm:item.mp_thruster_15_balefire_large, Size 15 BF Thruster with Nuclear Preheater (Heavy Duty Nozzle)
hbm:item.mp_thruster_15_balefire_large_rad, Size 15 BF Thruster with Nuclear Preheater (Heavy Duty Nozzle)
hbm:item.mp_thruster_20_kerosene, Size 20 Liquid Fuel Thruster
hbm:item.mp_thruster_20_kerosene_dual, Size 20 Liquid Fuel Twin Thrusters
hbm:item.mp_thruster_20_kerosene_triple, Size 20 Liquid Fuel Triple Thrusters
hbm:item.mp_thruster_20_solid, Size 20 Solid Fuel Thruster
hbm:item.mp_thruster_20_solid_multi, Size 20 Solid Fuel 30-Fold Thrusters
hbm:item.mp_thruster_20_solid_multier, Size 20 Solid Fuel 47-Fold Thrusters
hbm:item.mp_stability_10_flat, Size 10 Flat Fins
hbm:item.mp_stability_10_cruise, Size 10 Cruise Fins
hbm:item.mp_stability_10_space, Size 10 Space Fins
hbm:item.mp_stability_15_flat, Size 15 Flat Fins
hbm:item.mp_stability_15_thin, Size 15 Thin Fins
hbm:item.mp_stability_15_soyuz, Size 15 Pointy Fins
hbm:item.mp_s_20, item.mp_s_20.name
hbm:item.mp_fuselage_10_kerosene, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_camo, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_desert, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_sky, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_flames, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_insulation, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_sleek, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_metal, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_kerosene_taint, Size 10 Kerosene Fuselage
hbm:item.mp_fuselage_10_solid, Size 10 Solid Fuel Fuselage
hbm:item.mp_fuselage_10_solid_flames, Size 10 Solid Fuel Fuselage
hbm:item.mp_fuselage_10_solid_insulation, Size 10 Solid Fuel Fuselage
hbm:item.mp_fuselage_10_solid_sleek, Size 10 Solid Fuel Fuselage
hbm:item.mp_fuselage_10_solid_soviet_glory, Size 10 Solid Fuel Fuselage
